tconst,primaryTitle,startYear,genres,lead_actors_ids,runtimeMinutes,averageRating,Language,Country,numVotes,budget,BoxOffice,plot
tt13782188,Tungipara'r Miya Bhai,2021,['History'],"['nm12205690', 'nm1194086', 'nm4694484', 'nm5953484', 'nm5042508']",120,5.2,Bengali,Bangladesh,86,0.1,0.25,"The film 'Tungiparar Miya Bhai' about Bangabandhu Sheikh Mujibur Rahman, the father of the Bengali nation of all time."
tt3864638,To Love Is Enemy of the Great Dull Void,2020,['Comedy'],"['nm4999846', 'nm6631932']",69,8.5,French,France Austria Germany Italy,86,8.0,16.2,"Caught in the shadows of two dysfunctional romantic relationships, Hank finds himself in a crossing world of depression and new possibilities. When he meets Rose after bumping into her various times in public, a kindred romance be..."
tt5650482,Tony,2016,['Documentary'],,90,8.2,English Mandarin,China  United States  Japan,86,150.0,334.9,Tony and his companions fight the child slavery in the cocoa industry.
tt0982942,Trained in the Ways of Men,2007,['Documentary'],,98,6.5,English,United States,85,51.5,71.2,"Leaving no stone unturned, Director Shelly Prevost scrupulously examines the murder trial of Gwn Araujo and provides numerous interviews with Gwen Araujo's mother Sylvia and the attorneys involved in the case."
tt18096416,Tsuyukusa,2022,"['Drama', 'Romance']",['nm0559647'],95,5.7,,,85,,,A woman who believes herself to have had an unusual stroke of luck forms a relationship with a man who failed to stop his wife from killing herself.
tt0173340,Topsy and Eva,1927,['Drama'],"['nm0332998', 'nm0425903', 'nm0039989', 'nm0896109', 'nm0069373']",80,7.5,English,United States,85,,,"A broad, slapsticky farce using characters from ""Uncle Tom's Cabin"". It's not a satire on that venerable work, rather a ""further adventures of"" story, provided Eva didn't die after all. In this version, Legree manages to swindle t..."
tt19364768,Toxic Impulses,2022,['Thriller'],"['nm7509519', 'nm9473541', 'nm5900759', 'nm1909975']",89,7.5,English,United States Sweden,85,9.0,48.5,An ex-police detective tries to help a bank robber take down her handler.
tt0108385,Tres palabras,1993,"['Drama', 'Romance']","['nm0347218', 'nm0347202', 'nm0708790', 'nm0167962', 'nm0896446']",91,5.0,,,85,,,
tt3978358,Tommy Battles the Silver Sea Dragon,2018,"['Fantasy', 'Musical']","['nm3512450', 'nm0531680', 'nm0467512', 'nm3037041', 'nm3458757']",110,6.1,,,85,,,"When a man finds himself on trial in a courtroom haunted by his own demons, he must reckon with the guilt of his mother's death before it destroys him and the one he loves."
tt0072323,Trop c'est trop!,1975,['Comedy'],"['nm0068873', 'nm0436687', 'nm0644796', 'nm0897808', 'nm0184781']",95,5.9,French,France,85,,,"Didier, Philippe and Georges were born the same day at the same hour in the same room as the war was ending. A few years later, in school, the three boys are courting, each in his way, the beautiful Edina."
tt0229076,True Story of Woman Condemned Continues,1975,"['Crime', 'Drama']","['nm1080916', 'nm2930837', 'nm0464677', 'nm2982279', 'nm2511002']",70,4.8,"Russian, Spanish",Soviet Union,85,0.62,,"A woman who was gang raped is sent to prison after taking revenge on some of her rapists. Their, she witnesses firsthand the corruption and abuse the inmates go through, but her revenge is not over yet."
tt0056624,Two Tickets to Paris,1962,"['Comedy', 'Musical']","['nm0214185', 'nm0188986', 'nm0717650', 'nm0225340', 'nm0518495']",90,5.8,English,United States,85,,,"In this musical, fairly light movie, two young people, Joey and Piper are in love. They embark on a cruise to Paris to get married, with the acerbic but kind Aggie as a chaperone. Along the way, their sweet innocent romance runs i..."
tt0125404,Touch Me Not,1996,"['Comedy', 'Drama']","['nm0632465', 'nm0786958', 'nm0874754', 'nm1184596', 'nm1398245']",96,4.7,English,Canada,85,9.0,23.2,"In a frantic mid-1990s Athens, a methodical frotteur balances dangerously between reality and dream; desire and compulsion; obsession and fantasy in the crammed means of public transportation, where he can have any woman he desires."
tt0174289,Tsar i general,1966,['Drama'],"['nm0805106', 'nm0794887', 'nm0881708', 'nm0563264', 'nm0151572']",76,7.8,,,85,,,The film is based on the conflict between the Monarch of Bulgaria -Tsar Boris III and general Vladimir Zaimov during the Second World War and discusses different understandings about heroism and self-sacrifice.
tt12610936,Two Gods,2020,['Documentary'],,82,7.4,Korean,South Korea,85,19150.0,109.4,"The story of Hanif, a Muslim casket maker and ritual body washer in Newark who take two young men-Naz and Furquan-under his wing to teach them how to live better lives."
tt14636934,True and False Monkey King,2020,"['Action', 'Fantasy', 'Romance']","['nm11491022', 'nm10711131', 'nm9759737', 'nm4053524', 'nm0465036']",91,6.1,English,United States,85,29.0,168.8,"On the Journey to the West, the nine-ringed tin rod in the hands of Tang Monk absorbed countless demon souls and became the key to the survival of the demon clan. During the battle for the tin rod, Monkey King was accidentally sev..."
tt0155685,Trouble Among Widows,1964,"['Comedy', 'Crime', 'Mystery']","['nm0734000', 'nm0233617', 'nm0487779']",95,5.4,English Greek,United States  United Kingdom Greece,85,0.78,23.5,"A widow is looking for the drug that her deceased husband was hiding. While a policeman leads the investigation, other people try to find the famous product."
tt14033476,Toscana,2022,['Comedy'],"['nm0244459', 'nm0649649', 'nm1518128', 'nm1364040', 'nm0593030']",82,6.1,,Denmark,85,,,"Santi collides on a scooter with a vehicle whose driver is on the run. Seeking help, he gets trapped in the Toscana restaurant where, at gunpoint, an ex-chef demands a severance pay from his owner."
tt4177398,Tri dnya v Odesse,2007,"['Crime', 'History', 'Mystery']","['nm6894367', 'nm0434151', 'nm0538358', 'nm6894365', 'nm4540494']",98,3.7,,,85,,,The main characters Alexey and Tatiana Kazarins go on vacation and find themselves in another detective story.
tt0120870,Trance,2002,"['Action', 'Comedy', 'Horror']","['nm0184392', 'nm0007940', 'nm0120494', 'nm0908901', 'nm0949599']",86,5.1,English,United States,85,,,"Trapped in a lover's triangle of lust, greed, and betrayal we follow one woman's journey to discover her true self... Magic, where everything is an Illusion... and nothing is as it seems."
tt0023971,Twenty-Six Commissars,1932,"['Drama', 'History']","['nm12019574', 'nm1181146', 'nm1464920', 'nm0460314', 'nm0468435']",109,6.5,Russian,Soviet Union,85,,,"Docu-drama about political and military conflict during the Russian Civil War in 1918, from an orthodox pro-Communist viewpoint."
tt8684374,Torment of Angels,2017,['Horror'],"['nm9964053', 'nm9964046', 'nm9964048', 'nm9964049', 'nm9964050']",127,5.4,English,United States Hungary,85,40.0,2.6,During a crisis of faith Mary is involved in a terrible accident that leaves her fighting for her life.
tt20413336,Trojan,2022,['Mystery'],"['nm0222181', 'nm8402598', 'nm7097283', 'nm1459571', 'nm8187490']",103,7.6,English,United States United Kingdom Mexico Malta,84,180.0,497.4,"Director: Dr. Jiss Thomas

Production: Dr PCA Hameed and Sheejo Kurien 

Executive Producers: Dr. Krishnan Namboothiri, Litish T. Thomas, Jose Perunilath 

Creative Director: Mahesh Madav, Edit Akhil"
tt6784576,Twelve Pole,2017,['Horror'],"['nm8924814', 'nm7042029', 'nm8924817', 'nm8924818', 'nm8924813']",104,4.2,English,United States,84,167.5,318.2,"A group of friends buys a house in Wayne, West Virginia with the intention of flipping it to make money. The problem with this particular house is its unforgiving need for blood."
tt2048910,Trash Dance,2012,"['Comedy', 'Documentary', 'Family']","['nm4618944', 'nm4619499', 'nm4622012', 'nm4618063', 'nm4618332']",68,7.7,English,United States,84,0.1,,"Sometimes inspiration can be found in unexpected places. Choreographer Allison Orr finds beauty and grace in garbage trucks, and in the men and women who pick up our trash. Filmmaker Andrew Garrison follows Orr as she joins city s..."
tt4584764,Twilight of a Life,2015,['Documentary'],,70,8.6,English,Canada Germany Australia United States United Kingdom,84,12.5,1.2,An intimate chat with a dying mother.
tt7975808,Trail of Justice,2020,"['Drama', 'Western']","['nm10889930', 'nm10091196', 'nm10889888', 'nm10889887', 'nm10889900']",105,4.5,English,United States,84,70.0,,"""Trail Of Justice"", a Western film taking place shortly following the Civil War. After freeing gunslinger Drew Wesley from a group of outlaws, wandering cousins Jeff and Sydney Lawson must help save a town from outlaw leader Clay ..."
tt1215486,Tug,2010,"['Comedy', 'Romance']","['nm0403134', 'nm1075468', 'nm0461149', 'nm0997689', 'nm0954655']",81,6.8,English,United States,84,,,A small town guy tries to decide between staying with his current girlfriend or going back to his psycho ex.
tt0067883,Troll,1971,"['Comedy', 'Drama']","['nm0014062', 'nm0512131', 'nm0833296', 'nm0085010', 'nm0106601']",99,4.5,Norwegian,Norway,84,,,"This Swedish sex-comedy/drama explores the complications in the relationship of a couple who believe that if they make love to each other, they will die. They neck and are physically affectionate in public as well as in private, b..."
tt3350782,Truth Has Fallen,2013,"['Animation', 'Documentary']","['nm6105324', 'nm6105324', 'nm1942886', 'nm2737450', 'nm2787999']",60,8.6,English,United States,84,,59.0,"A documentary that examines the work of James McCloskey. Mr. McCloskey founded Centurion Ministries, an organization whose mission is to free prisoners who have been wrongfully convicted of murder. It asks how innocent people coul..."
tt0111497,Too Much Happiness,1994,"['Comedy', 'Drama']","['nm0064959', 'nm0070551', 'nm0096467', 'nm0099092', 'nm0310340']",85,6.9,French,France,84,,,"What is beautiful about adolescence is that it is a time when everything is still possible. The four main characters are each conditioned by their background and environment, but they refuse to accept any predestination and to fig..."
tt0111499,Tropical Tease,1994,['Comedy'],"['nm3449427', 'nm0060036', 'nm16152824', 'nm0337724', 'nm3546531']",92,4.5,English,United States,84,59.5,1058.0,"Bernie's a bumbling hit man married to a buxom beauty. When he arrives at a resort in beautiful Miami Beach, he is incensed to find his wife in bed with a local lifeguard. It's not long before hilarious adventures ensue when the w..."
tt5003038,"Tomorrow, Maybe",2017,['Drama'],"['nm0002604', 'nm3362481', 'nm3456797', 'nm1422609', 'nm0917118']",84,6.3,English,United Kingdom  United States,84,110.0,339.5,"Determined to redeem himself upon his most recent release from prison, a father reconnects with his daughter, who might not be so willing if her life wasn't suddenly falling apart."
tt1116852,Tribe,2007,['Drama'],"['nm2799266', 'nm2800128', 'nm2798638', 'nm2798638', 'nm2924337']",95,7.0,English Icelandic,United States,84,45.0,30.8,"In the darker side of Manila-by-night, tribes of youthful gangsters roam the streets in search of quick fixes and precarious thrills.

World-weary Tondo throbs to the beat of of hiphop and freestyle gangsta rap, and to the scents ..."
tt1342964,Trapped in Katrina,2009,['Thriller'],"['nm3246125', 'nm3238008', 'nm0674992']",83,3.2,Hindi,India,84,0.0,0.0,"Ignoring warnings to stay away, Hilton and Amelia, a New Orleans couple displaced by Hurricane Katrina, decided to return to the Big Easy and see their destroyed home first hand. Upon arrival, they quickly realize that things will..."
tt6111634,Together,2018,['Romance'],"['nm0101248', 'nm0362961', 'nm3310717', 'nm0942782']",84,7.5,Cantonese  Spanish English Mandarin,Hong Kong,83,,4.46,A husband fights to be with his wife after she is hospitalized and taken to a nursing home.
tt4338806,Tragic Theater,2015,['Horror'],"['nm0209649', 'nm0261824', 'nm4094632', 'nm4763293', 'nm4461806']",95,3.5,Filipino,Philippines,83,,,A team of exorcists are sent into an old theater that is rumored to have been the site of a great tragedy during its construction.
tt0068696,Tonight or Never,1972,['Fantasy'],"['nm0153998', 'nm0431675', 'nm0449489', 'nm0006781', 'nm0490365']",78,6.6,,,83,,,
tt0072297,Tocata y fuga de Lolita,1974,['Comedy'],"['nm0273404', 'nm0019330', 'nm0018872', 'nm0273368', 'nm0470121']",88,5.4,,,83,,,"Carlos, a widower in his forties, lives with his daughter Lolita and her sister Merche. He is a candidate to Spanish Court's Proctor, so frequently travels outside Madrid. During one of those trips, he is forced to return home pre..."
tt9386922,Twiceland,2018,"['Documentary', 'Music']",,110,9.5,,,83,,,The girl group Twice's big-screen film is the movie version of their world tour 'Twiceland Zone 2: Fantasy Park'.
tt0024689,Toto,1933,['Comedy'],"['nm0699522', 'nm0332646', 'nm0653425', 'nm0313899', 'nm0290695']",80,5.7,French,France,83,,,"Touched by love, will a little crook who steals dogs he brings back for the reward become honest?"
tt1731145,True Heroes,2010,"['Animation', 'History', 'Musical']","['nm1843782', 'nm1599916', 'nm2681039', 'nm2681039', 'nm0874249']",90,6.0,Mandarin,China Hong Kong,83,20.0,46.5,"An animated retelling of Mexico's Independence war, as seen through the eyes of three different people."
tt0111450,Tokarev,1994,"['Action', 'Drama']","['nm0945655', 'nm0766233', 'nm1817802', 'nm0475165', 'nm3353282']",103,6.4,English,United States France,83,25.0,,A school bus driver's child is kidnapped and murdered. He then devotes his life to tracking down and killing the perpetrators using a gun that he happened to find under a vending machine.
tt1924496,Toegetakeld door de liefde,2013,['Drama'],"['nm0858247', 'nm0196723', 'nm1595964', 'nm1731373', 'nm0119637']",84,4.9,,,83,,,
tt0095796,Tora-san's Salad-Day Memorial,1988,['Comedy'],"['nm0040910', 'nm0648409', 'nm0793726', 'nm0535332', 'nm0206795']",100,6.5,Japanese,Japan,83,,,"In his travels through Japan, Tora-san meets and falls in love with a female doctor, however he is afraid of committing to a relationship."
tt13686374,Tokyo Dragon Chef,2020,"['Action', 'Comedy', 'Crime']","['nm12208221', 'nm12166557', 'nm12164962', 'nm12166554', 'nm1922588']",95,7.0,Japanese,Japan,82,,50.4,"Retired Yakuzas, Ryu and Tatsu, open a ramen restaurant and become an instant hit. But a mysterious upstart gang is taking down every Yakuza family one by one, luring the duo back to the gangland underworld once more! A bonkers bl..."
